ID,Requisição de Timestamp,Timestamp de Resposta,Método,URL,Código,Motivo,RTT,Tamanho do Cabeçalho da Resposta,Tamanho do Corpo da Resposta
2431,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,GET,http://localhost:8081/v1/product,405,Method Not Allowed,3,175,108
2432,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,GET,http://localhost:8081/v1/product/type,404,Not Found,6,106,0
2433,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,GET,http://localhost:8081,404,Not Found,3,228,89
2434,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,DELETE,http://localhost:8081/latest/meta-data/,404,Not Found,16,229,106
2435,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,GET,http://localhost:8081/v1,404,Not Found,11,228,91
2436,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,POST,http://localhost:8081/v1/product,201,Created,13,138,103
2437,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,GET,http://localhost:8081/v1/product,405,Method Not Allowed,5,175,108
2438,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,DELETE,http://localhost:8081/latest/meta-data/,404,Not Found,8,229,106
2439,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,PUT,http://localhost:8081/v1/product,200,OK,25,132,82
2440,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,GET,http://localhost:8081/v1/product/type,404,Not Found,7,106,0
2441,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,DELETE,http://localhost:8081/latest/meta-data/,404,Not Found,12,229,106
2442,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,POST,http://localhost:8081/v1/product,201,Created,18,138,103
2443,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,GET,http://localhost:8081/v1/product/zj+1738*8679+zj,404,Not Found,9,106,0
2444,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,GET,http://localhost:8081/v1/product/type/zj+8141*1687+zj,400,Bad Request,9,142,122
2445,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,GET,http://localhost:8081/v1/product/zj+7830*3592+zj,404,Not Found,9,106,0
2446,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,PUT,http://localhost:8081/v1/product,200,OK,15,132,82
2447,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,DELETE,http://localhost:8081/latest/meta-data/,404,Not Found,7,229,106
2448,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,POST,http://localhost:8081/v1/product,201,Created,14,138,104
2449,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,GET,http://localhost:8081/v1/product/type/zj%7B4007*8323%7Dzj,400,Bad Request,7,142,126
